Algorithm,Seed,Return,Log time
DQN~test,43,4.802615996410841,06-15 17:17:21
DQN~test,43,4.550326422586002,06-15 17:17:21
DQN~test,43,0.8438224961197285,06-15 17:17:21
DQN~test,43,2.5336378211014026,06-15 17:17:22
DQN~test,43,2.264314947473003,06-15 17:17:22
DQN~test,43,9.373051654002547,06-15 17:17:22
DQN~test,43,0.9333333333333333,06-15 17:17:22
DQN~test,43,6.400046177998884,06-15 17:17:23
DQN~test,43,1.8707083072741513,06-15 17:17:23
DQN~test,43,1.7104891627863954,06-15 17:17:23
DQN~test,43,1.0268861454046638,06-15 17:17:23
DQN~test,43,0.8888888888888888,06-15 17:17:23
DQN~test,43,3.8438803551932113,06-15 17:17:23
DQN~test,43,3.688628965171928,06-15 17:17:23
DQN~test,43,4.671681150401566,06-15 17:17:24
DQN~test,43,4.601078651267487,06-15 17:17:24
DQN~test,43,2.8915456778003787,06-15 17:17:24
DQN~test,43,0.2935528120713306,06-15 17:17:24
DQN~test,43,7.642321741038514,06-15 17:17:24
DQN~test,43,6.265775658386474,06-15 17:17:25
DQN~test,43,1.5078692263183242,06-15 17:17:25
DQN~test,43,3.8640360398272207,06-15 17:17:25
DQN~test,43,1.5309816141396695,06-15 17:17:25
DQN~test,43,7.354945641559027,06-15 17:17:26
DQN~test,43,6.286231313063194,06-15 17:17:26
DQN~test,43,0.8216002738975062,06-15 17:17:26
DQN~test,43,10.714499469193902,06-15 17:17:27
DQN~test,43,2.9979928657290484,06-15 17:17:27
DQN~test,43,6.153514404974202,06-15 17:17:27
DQN~test,43,1.622222222222222,06-15 17:17:27
DQN~test,43,1.1530003895070196,06-15 17:17:27
DQN~test,43,6.0856414241273535,06-15 17:17:28
DQN~test,43,3.4616581585615127,06-15 17:17:28
DQN~test,43,6.756679737883946,06-15 17:17:28
DQN~test,43,2.9091039768401594,06-15 17:17:28
DQN~test,43,1.066043943571492,06-15 17:17:28
DQN~test,43,1.535645537322111,06-15 17:17:29
DQN~test,43,5.55266080573287,06-15 17:17:29
DQN~test,43,10.819023472955353,06-15 17:17:30
DQN~test,43,3.7535543969143497,06-15 17:17:30
DQN~test,43,8.112565947943247,06-15 17:17:30
DQN~test,43,4.242135338726208,06-15 17:17:30
DQN~test,43,4.372475524473987,06-15 17:17:31
DQN~test,43,3.380575306534281,06-15 17:17:31
DQN~test,43,6.112845986883981,06-15 17:17:31
DQN~test,43,7.7341837830704305,06-15 17:17:32
DQN~test,43,3.712874223995446,06-15 17:17:32
DQN~test,43,6.0868481761276305,06-15 17:17:32
DQN~test,43,6.174573861807567,06-15 17:17:32
DQN~test,43,2.890936120314483,06-15 17:17:32
